job,size,scale0,tstop,tpart,concurrent,schedule,graph_class,get_averages,fixed-temp,burn_in,samples,graph,iter,flips,cut,ene,anneal,u,m,syncs,surprise_flips,gradient_difference_norm
1282,250,1.0,1e-06,4.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,1,36254,18492,-38120,1.00001e-06,-34.81,0.00388701,213,13264,160034.0
1283,250,1.0,1e-06,4.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,2,47798,19549,-40234,1.00001e-06,-31.9842,-0.0084206,213,18663,197227.0
1284,250,1.0,1e-06,4.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,3,16521,19420,-39976,1.00001e-06,-37.2299,0.000197474,213,6043,66449.2
1285,250,1.0,1e-06,4.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,4,20221,19552,-40240,1.00001e-06,-37.1084,-0.0331632,213,7127,79895.1
1286,250,1.0,1e-06,4.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,5,33275,19742,-40620,1.00001e-06,-34.4525,-0.0246344,213,12922,132586.0
1287,250,1.0,1e-06,4.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,6,60579,15067,-31270,1.00001e-06,-27.5305,-0.00118542,213,24949,248721.0
1288,250,1.0,1e-06,4.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,7,22328,19342,-39820,1.00001e-06,-37.1594,0.00265468,213,7623,105139.0
1289,250,1.0,1e-06,4.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,8,60940,14163,-29462,1.00001e-06,-27.9107,-0.0148989,213,25079,246306.0
1290,250,1.0,1e-06,4.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,9,19347,19790,-40716,1.00001e-06,-37.7212,0.0372839,213,6678,82349.4
1291,250,1.0,1e-06,4.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,10,33629,19644,-40424,1.00001e-06,-33.9398,-0.00582703,213,12819,130352.0
1292,250,1.0,1e-06,4.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,11,65269,12615,-26366,1.00001e-06,-26.7672,0.0230914,213,27309,262469.0
1293,250,1.0,1e-06,4.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,12,51108,16676,-34488,1.00001e-06,-31.202,0.0176838,213,20585,223010.0
1294,250,1.0,1e-06,4.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,13,53882,16137,-33410,1.00001e-06,-28.9592,-0.0484228,213,22107,232071.0
1295,250,1.0,1e-06,4.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,14,11978,19876,-40888,1.00001e-06,-38.9196,0.00646135,213,4111,41736.1
1296,250,1.0,1e-06,4.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,15,10558,19542,-40220,1.00001e-06,-38.737,0.0119207,213,3506,40461.9
1297,250,1.0,1e-06,4.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,16,18936,19842,-40820,1.00001e-06,-37.8054,-0.0573822,213,6793,72896.6
1298,250,1.0,1e-06,4.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,17,35575,19941,-41018,1.00001e-06,-34.5029,0.0261455,213,13526,145677.0
1299,250,1.0,1e-06,4.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,18,45970,18505,-38146,1.00001e-06,-32.9546,-0.000183834,213,17812,193425.0
1300,250,1.0,1e-06,4.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,19,34977,20358,-41852,1.00001e-06,-35.1579,0.0143403,213,13592,144647.0
1301,250,1.0,1e-06,4.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,20,16313,19699,-40534,1.00001e-06,-37.7283,-0.0499068,213,5981,62064.4
1302,250,1.0,1e-06,4.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,21,12605,19404,-39944,1.00001e-06,-38.0174,0.0283196,213,4235,46019.4
1303,250,1.0,1e-06,4.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,22,24803,20330,-41796,1.00001e-06,-37.7573,0.0235182,213,9077,103355.0
1304,250,1.0,1e-06,4.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,23,54150,17450,-36036,1.00001e-06,-29.8531,-0.00617156,213,21577,223252.0
1305,250,1.0,1e-06,4.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,24,23033,19698,-40532,1.00001e-06,-36.8035,-0.0471371,213,8369,93876.0
1306,250,1.0,1e-06,4.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,25,36410,19328,-39792,1.00001e-06,-34.4202,0.0249527,213,13512,158072.0
1307,250,1.0,1e-06,4.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,26,12564,19889,-40914,1.00001e-06,-39.1423,0.0248374,213,4127,50037.0
1308,250,1.0,1e-06,4.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,27,21344,19767,-40670,1.00001e-06,-37.2115,0.0184956,213,7686,86081.0
1309,250,1.0,1e-06,4.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,28,67255,13162,-27460,1.00001e-06,-25.7458,0.0135543,213,28033,274110.0
1310,250,1.0,1e-06,4.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,29,40810,19893,-40922,1.00001e-06,-33.0811,-0.0139676,213,15944,165285.0
1311,250,1.0,1e-06,4.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,30,66651,12966,-27068,1.00001e-06,-26.3729,-0.0123006,213,27800,263310.0
1312,250,1.0,1e-06,4.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,31,48717,19138,-39412,1.00001e-06,-32.05,0.0119792,213,19091,199517.0
1313,250,1.0,1e-06,4.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,32,14459,19527,-40190,1.00001e-06,-37.7041,-0.0143664,213,5077,55591.0
1314,250,1.0,1e-06,4.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,33,43060,19993,-41122,1.00001e-06,-32.8597,-0.010984,213,16646,185089.0
1315,250,1.0,1e-06,4.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,34,12670,19861,-40858,1.00001e-06,-38.8873,0.00799512,213,3995,47811.1
1316,250,1.0,1e-06,4.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,35,53620,17049,-35234,1.00001e-06,-30.2144,-0.019785,213,21514,223410.0
1317,250,1.0,1e-06,4.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,36,36362,18605,-38346,1.00001e-06,-34.9382,-0.0134526,213,13398,160604.0
1318,250,1.0,1e-06,4.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,37,24182,19928,-40992,1.00001e-06,-36.6411,0.0129304,213,9043,94626.6
1319,250,1.0,1e-06,4.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,38,26650,20255,-41646,1.00001e-06,-36.6341,-0.0168941,213,10073,102046.0
1320,250,1.0,1e-06,4.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,39,57599,14805,-30746,1.00001e-06,-28.7373,0.0308772,213,23747,244631.0
1321,250,1.0,1e-06,4.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,0,29380,31130,-60492,1.00001e-06,-53.4319,0.0469084,213,10786,122741.0
1322,250,1.0,1e-06,4.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,1,48821,27343,-52918,1.00001e-06,-45.7104,0.0203954,213,19313,202515.0
1323,250,1.0,1e-06,4.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,2,53452,24063,-46358,1.00001e-06,-43.9264,-0.0214585,213,21237,221414.0
1324,250,1.0,1e-06,4.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,3,62487,27532,-53296,1.00001e-06,-40.8985,-0.00434677,213,25493,251437.0
1325,250,1.0,1e-06,4.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,4,56967,24678,-47588,1.00001e-06,-43.9642,-0.0117319,213,23157,235474.0
1326,250,1.0,1e-06,4.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,5,36151,31034,-60300,1.00001e-06,-50.8555,-0.0187247,213,13696,145045.0
1327,250,1.0,1e-06,4.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,6,39164,28756,-55744,1.00001e-06,-50.936,0.00563796,213,14879,175051.0
1328,250,1.0,1e-06,4.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,7,56790,27550,-53332,1.00001e-06,-42.194,0.0311324,213,22727,228640.0
1329,250,1.0,1e-06,4.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,8,53899,26884,-52000,1.00001e-06,-44.0499,0.00249426,213,21611,223478.0
1330,250,1.0,1e-06,4.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,9,69747,22402,-43036,1.00001e-06,-36.2363,0.0113526,213,29095,274405.0
1331,250,1.0,1e-06,4.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,10,50685,24348,-46928,1.00001e-06,-45.6424,0.0381426,213,20464,214834.0
1332,250,1.0,1e-06,4.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,11,34148,30686,-59604,1.00001e-06,-50.2626,-0.0012281,213,12979,137984.0
1333,250,1.0,1e-06,4.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,12,34134,30522,-59276,1.00001e-06,-49.8764,0.0309615,213,12946,135451.0
1334,250,1.0,1e-06,4.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,13,34858,31145,-60522,1.00001e-06,-50.3566,0.0249133,213,13332,138721.0
1335,250,1.0,1e-06,4.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,14,54199,26091,-50414,1.00001e-06,-43.6408,0.00680195,213,21677,221861.0
1336,250,1.0,1e-06,4.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,15,10923,31237,-60706,1.00001e-06,-58.0914,-0.02272,213,3501,38679.9
1337,250,1.0,1e-06,4.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,16,55937,24051,-46334,1.00001e-06,-43.3475,-0.000165134,213,22727,233231.0
1338,250,1.0,1e-06,4.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,17,53804,25328,-48888,1.00001e-06,-43.2136,-0.0122682,213,21382,222598.0
1339,250,1.0,1e-06,4.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,18,15652,31083,-60398,1.00001e-06,-56.3584,-0.0182707,213,5432,60487.4
1340,250,1.0,1e-06,4.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,19,57398,23131,-44494,1.00001e-06,-42.8538,-0.0244437,213,23183,234716.0
1341,250,1.0,1e-06,4.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,20,19584,31246,-60724,1.00001e-06,-56.161,-0.0164106,213,6822,77504.2
1342,250,1.0,1e-06,4.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,21,51403,24878,-47988,1.00001e-06,-44.4694,0.026551,213,20344,209387.0
1343,250,1.0,1e-06,4.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,22,28369,30842,-59916,1.00001e-06,-51.6006,0.00997523,213,10843,110558.0
1344,250,1.0,1e-06,4.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,23,64222,19892,-38016,1.00001e-06,-37.3302,0.0287792,213,26683,259410.0
1345,250,1.0,1e-06,4.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,24,63102,22795,-43822,1.00001e-06,-38.6538,0.0267951,213,26071,253424.0
1346,250,1.0,1e-06,4.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,25,28832,30756,-59744,1.00001e-06,-52.0152,0.0273105,213,10638,112185.0
1347,250,1.0,1e-06,4.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,26,65368,20185,-38602,1.00001e-06,-36.937,-0.0202149,213,27578,260335.0
1348,250,1.0,1e-06,4.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,27,69082,20089,-38410,1.00001e-06,-35.7495,-0.00776372,213,28828,276688.0
1349,250,1.0,1e-06,4.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,28,59992,23571,-45374,1.00001e-06,-40.7919,-0.0157792,213,24513,241876.0
1350,250,1.0,1e-06,4.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,29,40499,28574,-55380,1.00001e-06,-49.9948,0.0186859,213,15271,174625.0
1351,250,1.0,1e-06,4.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,30,51314,27279,-52790,1.00001e-06,-46.2499,0.0170708,213,20329,212692.0
1352,250,1.0,1e-06,4.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,31,16161,30846,-59924,1.00001e-06,-56.0188,0.0213719,213,5639,60818.1
1353,250,1.0,1e-06,4.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,32,63497,23119,-44470,1.00001e-06,-37.6161,0.00406574,213,25875,253012.0
1354,250,1.0,1e-06,4.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,33,24623,30700,-59632,1.00001e-06,-53.5764,0.000544947,213,8910,97649.8
1355,250,1.0,1e-06,4.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,34,38176,30679,-59590,1.00001e-06,-50.1033,0.0135321,213,14480,162594.0
1356,250,1.0,1e-06,4.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,35,43549,29318,-56868,1.00001e-06,-47.8951,-0.0221437,213,16710,185012.0
1357,250,1.0,1e-06,4.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,36,20744,30449,-59130,1.00001e-06,-53.9169,-0.0410427,213,7494,78733.9
1358,250,1.0,1e-06,4.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,37,67669,24753,-47738,1.00001e-06,-36.3097,0.00204369,213,28317,270077.0
1359,250,1.0,1e-06,4.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,38,74149,17370,-32972,1.00001e-06,-33.1795,-0.00586628,213,31715,291755.0
1360,250,1.0,1e-06,4.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,39,34923,30617,-59466,1.00001e-06,-51.916,0.00652308,213,12972,151800.0
1361,250,1.0,1e-06,4.833333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,0,44712,19772,-40680,1.00001e-06,-31.883,-0.00254085,206,17712,180077.0
1362,250,1.0,1e-06,4.833333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,1,46404,16480,-34096,1.00001e-06,-31.6842,0.0159752,206,18574,205503.0
1363,250,1.0,1e-06,4.833333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,2,43109,16990,-35116,1.00001e-06,-33.2147,-0.00673776,206,16683,186498.0
1364,250,1.0,1e-06,4.833333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,3,49496,16743,-34622,1.00001e-06,-31.3277,-0.0265423,206,19730,206844.0
1365,250,1.0,1e-06,4.833333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,4,39883,19346,-39828,1.00001e-06,-32.2233,-0.0115053,206,15515,162972.0
1366,250,1.0,1e-06,4.833333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,5,55079,15094,-31324,1.00001e-06,-29.4907,-0.0165559,206,22345,226440.0
1367,250,1.0,1e-06,4.833333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,6,67165,13657,-28450,1.00001e-06,-24.8101,-0.00662155,206,27797,264979.0
1368,250,1.0,1e-06,4.833333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,7,25638,19680,-40496,1.00001e-06,-36.1607,0.00374365,206,9202,102465.0
1369,250,1.0,1e-06,4.833333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,8,59109,14442,-30020,1.00001e-06,-27.7537,-0.0332053,206,23971,235850.0
1370,250,1.0,1e-06,4.833333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,9,23642,19961,-41058,1.00001e-06,-36.8345,0.0293308,206,8616,95118.2
1371,250,1.0,1e-06,4.833333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,10,46812,18813,-38762,1.00001e-06,-30.3524,-0.0149446,206,18260,193139.0
1372,250,1.0,1e-06,4.833333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,11,54173,14471,-30078,1.00001e-06,-29.7907,0.00252431,206,22237,231198.0
1373,250,1.0,1e-06,4.833333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,12,74269,12027,-25190,1.00001e-06,-23.0045,0.0049043,206,31107,290826.0
1374,250,1.0,1e-06,4.833333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,13,48119,16986,-35108,1.00001e-06,-30.9644,-0.0135851,206,18794,199580.0
1375,250,1.0,1e-06,4.833333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,14,20162,19730,-40596,1.00001e-06,-36.944,0.0424457,206,7331,76908.6
1376,250,1.0,1e-06,4.833333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,15,26068,19824,-40784,1.00001e-06,-36.3093,-0.0294855,206,9493,105354.0
1377,250,1.0,1e-06,4.833333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,16,16219,19997,-41130,1.00001e-06,-38.3678,-0.0280441,206,5593,60511.7
1378,250,1.0,1e-06,4.833333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,17,42472,19412,-39960,1.00001e-06,-32.2203,-0.0265664,206,16357,173962.0
1379,250,1.0,1e-06,4.833333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,18,43717,19006,-39148,1.00001e-06,-32.9607,-0.0330928,206,16705,181292.0
1380,250,1.0,1e-06,4.833333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,19,68080,12101,-25338,1.00001e-06,-25.469,0.00363163,206,28713,272402.0
1381,250,1.0,1e-06,4.833333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,20,36045,19873,-40882,1.00001e-06,-34.3294,-0.00156492,206,13548,143521.0
1382,250,1.0,1e-06,4.833333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,21,44638,15345,-31826,1.00001e-06,-31.556,0.016124,206,17552,193398.0
1383,250,1.0,1e-06,4.833333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,22,37228,19109,-39354,1.00001e-06,-35.493,0.0389299,206,13770,158894.0
1384,250,1.0,1e-06,4.833333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,23,70256,13406,-27948,1.00001e-06,-23.9267,-0.000518854,206,29503,273999.0
1385,250,1.0,1e-06,4.833333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,24,49936,16483,-34102,1.00001e-06,-31.2907,-0.0357526,206,19781,212096.0
1386,250,1.0,1e-06,4.833333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,25,12213,19643,-40422,1.00001e-06,-38.4379,0.0179238,206,4210,47207.5
1387,250,1.0,1e-06,4.833333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,26,10034,19785,-40706,1.00001e-06,-39.363,0.0101392,206,3098,38770.7
1388,250,1.0,1e-06,4.833333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,27,39225,19148,-39432,1.00001e-06,-33.4403,0.0250647,206,15041,167108.0
1389,250,1.0,1e-06,4.833333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,28,56918,13269,-27674,1.00001e-06,-27.9444,0.00738892,206,23427,233682.0
1390,250,1.0,1e-06,4.833333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,29,25693,19808,-40752,1.00001e-06,-35.8696,-0.0372428,206,9548,97268.8
1391,250,1.0,1e-06,4.833333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,30,37249,18762,-38660,1.00001e-06,-34.0399,-0.025057,206,13797,161100.0
