graph,tpart,blocks,tstop,job,scale0,scale1,iter,concurrent,flips,updates,neighbor_updates,cut,ene,anneal,u,m,nodes,edges,BKS,Ratio,bits,GS,target,factor,TTT,BTT,GInd,Type
G039,1.2948974895804388e-07,8,0.0001,33980.5,3.0,0.8,19.5,0.0,9268081.5,260334.2,29495.15,2324.8,-4621.6,0.00010009699999999999,0.0,0.0,2000.0,11778.0,2408.0,0.9654485049833887,1544523.8067825912,0.0,0.98,1.0,inf,inf,39,BA
G039,1.650055480022138e-09,8,0.0001,36860.5,3.0,0.8,19.5,0.0,2030934.225,3134203.425,345227.625,2317.625,-4607.25,0.000100001,0.0,0.0,2000.0,11778.0,2408.0,0.962468853820598,121208045.6817832,0.0,0.98,1.0,inf,inf,39,BA
G039,1.650055480022138e-09,4,0.0001,32060.5,3.0,0.8,19.5,0.0,4108240.625,6377677.65,699103.775,2333.15,-4638.3,0.000100001,0.0,0.0,2000.0,11778.0,2408.0,0.9689161129568106,121208045.6817832,0.0,0.98,1.0,inf,inf,39,BA
G040,2.679321706830828e-10,8,4e-05,9300.5,3.0,0.8,19.5,0.0,1747.4,12491.3,1138.0,1154.35,-2406.7,4.00002e-05,0.0,0.0,2000.0,11766.0,2400.0,0.4809791666666666,298583032.39974165,0.0,0.98,1.0,inf,inf,40,BA
G040,1.1471066830046975e-09,4,0.0001,32340.5,3.0,0.8,19.5,0.0,2105449.125,4358943.175,471392.025,2287.675,-4673.35,0.000100001,0.0,0.0,2000.0,11766.0,2400.0,0.9531979166666666,174351699.77052695,0.0,0.98,1.0,inf,inf,40,BA
G040,7.97460302472002e-10,8,0.0001,37380.5,3.0,0.8,19.5,0.0,428969.9,1182080.725,126828.15,2173.325,-4444.65,0.000100001,0.0,0.0,2000.0,11766.0,2400.0,0.9055520833333333,250796183.05767864,0.0,0.98,1.0,inf,inf,40,BA
G040,7.97460302472002e-10,4,0.0001,32580.5,3.0,0.8,19.5,0.0,864204.447368421,2385507.1578947366,255509.5,2207.2894736842104,-4512.578947368421,0.000100001,0.0,0.0,2000.0,11766.0,2400.0,0.919703947368421,250796183.05767864,0.0,0.98,1.0,inf,inf,40,BA
G040,5.543886575161143e-10,8,0.0001,37620.5,3.0,0.8,19.5,0.0,132245.76923076922,486688.25641025644,51462.743589743586,2006.3076923076924,-4110.615384615385,0.0001,0.0,0.0,2000.0,11766.0,2400.0,0.8359615384615384,360757741.5022901,0.0,0.98,1.0,inf,inf,40,BA
G040,5.543886575161143e-10,4,0.0001,32820.5,3.0,0.8,19.5,0.0,264595.7368421053,971821.8947368421,102891.26315789473,2063.2368421052633,-4224.473684210527,0.0001,0.0,0.0,2000.0,11766.0,2400.0,0.8596820175438598,360757741.5022901,0.0,0.98,1.0,inf,inf,40,BA
G040,3.8540700098775135e-10,4,4e-05,4260.5,3.0,0.8,19.5,0.0,20759.615384615383,104378.69230769231,10677.051282051281,1694.2051282051282,-3486.4102564102564,4.00004e-05,0.0,0.0,2000.0,11766.0,2400.0,0.7059188034188034,207572773.1851516,0.0,0.98,1.0,inf,inf,40,BA
G039,1.1471066830046975e-09,8,0.0001,37100.5,3.0,0.8,19.5,0.0,1058597.925,2174061.525,237195.825,2267.475,-4506.95,0.000100001,0.0,0.0,2000.0,11778.0,2408.0,0.9416424418604651,174351699.77052695,0.0,0.98,1.0,inf,inf,39,BA
G040,3.8540700098775135e-10,8,6e-05,18660.5,3.0,0.8,19.5,0.0,15549.95,78875.2,8025.45,1657.4,-3412.8,6.00003e-05,0.0,0.0,2000.0,11766.0,2400.0,0.6905833333333333,311359159.77772737,0.0,0.98,1.0,inf,inf,40,BA
G039,2.679321706830828e-10,4,4e-05,4460.5,3.0,0.8,19.5,0.0,3215.325,21845.3,2092.525,1368.65,-2709.3,4.00002e-05,0.0,0.0,2000.0,11778.0,2408.0,0.568376245847176,298583032.39974165,0.0,0.98,1.0,inf,inf,39,BA
G039,1.8626451492309566e-10,8,0.0001,38300.5,3.0,0.8,19.5,0.0,275.5897435897436,3054.1794871794873,227.89743589743588,530.025641025641,-1032.051282051282,0.0001,0.0,0.0,2000.0,11778.0,2408.0,0.22011031604054862,1073741824.0000002,0.0,0.98,1.0,inf,inf,39,BA
G039,1.8626451492309566e-10,4,0.0001,33500.5,3.0,0.8,19.5,0.0,514.2307692307693,5229.5641025641025,421.56410256410254,760.5641025641025,-1493.128205128205,0.0001,0.0,0.0,2000.0,11778.0,2408.0,0.3158488798023682,1073741824.0000002,0.0,0.98,1.0,inf,inf,39,BA
G029,1.1471066830046975e-09,8,0.0001,37060.5,3.0,0.8,19.5,0.0,713382.175,3010315.65,157112.325,3299.75,-6519.5,0.000100001,0.0,0.0,2000.0,19990.0,3405.0,0.9690895741556534,174351699.77052695,0.0,0.98,1.0,inf,inf,29,ER
G029,7.97460302472002e-10,8,0.0001,37300.5,3.0,0.8,19.5,0.0,302958.675,1705435.6,88651.675,3220.5,-6361.0,0.000100001,0.0,0.0,2000.0,19990.0,3405.0,0.9458149779735683,250796183.05767864,0.0,0.98,1.0,inf,inf,29,ER
G039,2.679321706830828e-10,8,4e-05,9260.5,3.0,0.8,19.5,0.0,1750.275,12697.9,1145.575,1199.5,-2371.0,4.00002e-05,0.0,0.0,2000.0,11778.0,2408.0,0.4981312292358804,298583032.39974165,0.0,0.98,1.0,inf,inf,39,BA
G039,1.1471066830046975e-09,4,0.0001,32300.5,3.0,0.8,19.5,0.0,2141225.0512820515,4418534.641025641,479888.23076923075,2293.2820512820513,-4558.5641025641025,0.000100001,0.0,0.0,2000.0,11778.0,2408.0,0.9523596558480281,174351699.77052695,0.0,0.98,1.0,inf,inf,39,BA
G039,7.97460302472002e-10,8,0.0001,37340.5,3.0,0.8,19.5,0.0,435056.525,1194216.675,128724.825,2181.525,-4335.05,0.000100001,0.0,0.0,2000.0,11778.0,2408.0,0.9059489202657808,250796183.05767864,0.0,0.98,1.0,inf,inf,39,BA
G039,7.97460302472002e-10,4,0.0001,32540.5,3.0,0.8,19.5,0.0,877438.8717948718,2414266.0512820515,259761.23076923078,2210.6666666666665,-4393.333333333333,0.000100001,0.0,0.0,2000.0,11778.0,2408.0,0.9180509413067554,250796183.05767864,0.0,0.98,1.0,inf,inf,39,BA
G039,5.543886575161143e-10,8,0.0001,37580.5,3.0,0.8,19.5,0.0,134083.2,490368.85,52176.75,2008.65,-3989.3,0.0001,0.0,0.0,2000.0,11778.0,2408.0,0.8341569767441861,360757741.5022901,0.0,0.98,1.0,inf,inf,39,BA
G039,5.543886575161143e-10,4,0.0001,32780.5,3.0,0.8,19.5,0.0,268122.9,980135.2,104295.45,2066.55,-4105.1,0.0001,0.0,0.0,2000.0,11778.0,2408.0,0.858201827242525,360757741.5022901,0.0,0.98,1.0,inf,inf,39,BA
G039,3.8540700098775135e-10,4,4e-05,4220.5,3.0,0.8,19.5,0.0,20827.897435897437,104493.07692307692,10757.589743589744,1715.3333333333333,-3402.6666666666665,4.00004e-05,0.0,0.0,2000.0,11778.0,2408.0,0.7123477297895903,207572773.1851516,0.0,0.98,1.0,inf,inf,39,BA
G039,3.8540700098775135e-10,8,6e-05,18620.5,3.0,0.8,19.5,0.0,15693.475,78741.475,8067.675,1694.575,-3361.15,6.00003e-05,0.0,0.0,2000.0,11778.0,2408.0,0.7037271594684386,311359159.77772737,0.0,0.98,1.0,inf,inf,39,BA
