graph,blocks,Type,tpart,concurrent,index,job,iter,scale1,tstop,scale0,flips,updates,neighbor_updates,cut,ene,anneal,u,m,syncs,surprise_flips,gradient_difference_norm,tstep,nodes,edges,BKS,Ratio,GInd,Inverse Ratio,bits,GS,target,factor,TTT,BTT,solved
G039,8,BA,7.0644359863032585e-09,True,11899.5,11900.5,19.5,0.8,2e-05,3.0,7182713.725,,,2365.475,-4702.95,2e-05,,,2823.0,208235.9,8381372.5,2.2e-11,2000.0,11778.0,2408.0,0.9823401162790697,39.0,0.017659883720930233,5662164.690507948,0.75,0.98,3.321928094887362,6.643856189774725e-05,18809303.96327756,True
G027,8,ER,1.0161837155313268e-08,True,11539.5,11540.5,19.5,0.8,2e-05,3.0,3659798.375,,,3285.875,-6613.75,2e-05,,,1967.0,151887.0,11129854.5,2.2e-11,2000.0,19990.0,3341.0,0.983500448967375,27.0,0.016499551032624963,3936296.1036120728,0.75,0.98,3.321928094887362,6.643856189774725e-05,13076092.6163846,True
G040,4,BA,1.0161837155313268e-08,True,2099.5,2100.5,19.5,0.8,2e-05,3.0,7097258.625,,,2357.525,-4813.05,2e-05,,,1967.0,172502.2,6320130.25,2.2e-11,2000.0,11766.0,2400.0,0.9823020833333332,40.0,0.017697916666666674,3936296.1036120728,0.725,0.98,3.567177857512734,7.13435571502547e-05,14041468.301418638,True
G028,4,ER,3.4141926296659515e-09,True,2699.5,2700.5,19.5,0.8,2e-05,3.0,2838439.8,,,3246.975,-6597.95,2e-05,,,5827.0,109880.3,9707975.5,2.2e-11,2000.0,19990.0,3298.0,0.9845285021224985,28.0,0.015471497877501511,11715800.582673522,0.725,0.98,3.567177857512734,7.13435571502547e-05,41792344.42154778,True
G039,8,BA,2.373522120906291e-09,True,12619.5,12620.5,19.5,0.8,2e-05,3.0,6715997.475,,,2364.875,-4701.75,2e-05,,,8417.0,313943.275,12931092.5,2.2e-11,2000.0,11778.0,2408.0,0.9820909468438538,39.0,0.017909053156146174,16852592.039347265,0.725,0.98,3.567177857512734,7.13435571502547e-05,60116193.16445494,True
G027,4,ER,4.911145006735545e-09,True,2419.5,2420.5,19.5,0.8,2e-05,3.0,2900038.975,,,3285.375,-6612.75,2e-05,,,4058.0,93991.225,7853297.25,2.2e-11,2000.0,19990.0,3341.0,0.9833507931756958,27.0,0.016649206824304104,8144740.166527508,0.725,0.98,3.567177857512734,7.13435571502547e-05,29053736.777231507,True
G027,8,ER,2.373522120906291e-09,True,12499.5,12500.5,19.5,0.8,2e-05,3.0,2734269.15,,,3281.575,-6605.15,2e-05,,,8417.0,127415.9,13059197.5,2.2e-11,2000.0,19990.0,3341.0,0.9822134091589344,27.0,0.017786590841065566,16852592.039347265,0.725,0.98,3.567177857512734,7.13435571502547e-05,60116193.16445494,True
G029,4,ER,1.0161837155313268e-08,True,2019.5,2020.5,19.5,0.8,2e-05,3.0,3247384.3,,,3349.825,-6619.65,2e-05,,,1967.0,91215.55,6613982.5,2.2e-11,2000.0,19990.0,3405.0,0.9837958883994127,29.0,0.016204111600587375,3936296.1036120728,0.725,0.98,3.567177857512734,7.13435571502547e-05,14041468.301418638,True
G027,4,ER,2.102624423214588e-08,False,6259.5,6260.5,19.5,0.8,2e-05,3.0,2060459.525,741573.825,39220.225,3282.35,-6606.7,2.00014e-05,0.0,0.0,,,,2.2e-11,2000.0,19990.0,3341.0,0.9824453756360372,27.0,0.017554624363962896,1902384.4467118946,0.725,0.98,3.567177857512734,7.13485511992552e-05,6786143.674787285,True
G029,4,ER,2.102624423214588e-08,False,6339.5,6340.5,19.5,0.8,2e-05,3.0,2055819.45,738620.6,39016.9,3344.0,-6608.0,2.00014e-05,0.0,0.0,,,,2.2e-11,2000.0,19990.0,3405.0,0.9820851688693099,29.0,0.017914831130690173,1902384.4467118946,0.725,0.98,3.567177857512734,7.13485511992552e-05,6786143.674787285,True
G027,8,ER,4.911145006735545e-09,True,12019.5,12020.5,19.5,0.8,2e-05,3.0,2914916.925,,,3284.35,-6610.7,2e-05,,,4058.0,97415.925,9142110.75,2.2e-11,2000.0,19990.0,3341.0,0.9830439988027537,27.0,0.016956001197246332,8144740.166527508,0.7,0.98,3.8249785787863972,7.649957157572795e-05,31153456.66674887,True
G029,8,ER,2.373522120906291e-09,True,12579.5,12580.5,19.5,0.8,2e-05,3.0,2740440.95,,,3345.575,-6611.15,2e-05,,,8417.0,127669.875,13087940.0,2.2e-11,2000.0,19990.0,3405.0,0.982547723935389,29.0,0.017452276064610868,16852592.039347265,0.7,0.98,3.8249785787863972,7.649957157572795e-05,64460803.54752945,True
G039,4,BA,2.373522120906291e-09,True,3019.5,3020.5,19.5,0.8,2e-05,3.0,6824780.075,,,2362.7,-4697.4,2e-05,,,8417.0,317727.5,11616450.0,2.2e-11,2000.0,11778.0,2408.0,0.981187707641196,39.0,0.01881229235880398,16852592.039347265,0.7,0.98,3.8249785787863972,7.649957157572795e-05,64460803.54752945,True
G028,8,ER,7.0644359863032585e-09,True,11819.5,11820.5,19.5,0.8,2e-05,3.0,3035777.775,,,3245.7,-6595.4,2e-05,,,2823.0,93577.85,8222781.25,2.2e-11,2000.0,19990.0,3298.0,0.9841419041843542,28.0,0.015858095815645838,5662164.690507948,0.7,0.98,3.8249785787863972,7.649957157572795e-05,21657658.650753614,True
G028,8,ER,4.911145006735545e-09,True,12059.5,12060.5,19.5,0.8,2e-05,3.0,2878987.8,,,3246.075,-6596.15,2e-05,,,4058.0,96420.625,9141181.0,2.2e-11,2000.0,19990.0,3298.0,0.984255609460279,28.0,0.015744390539721043,8144740.166527508,0.7,0.98,3.8249785787863972,7.649957157572795e-05,31153456.66674887,True
G039,8,BA,7.97460302472002e-10,True,13339.5,13340.5,19.5,0.8,2e-05,3.0,6605867.675,,,2362.8,-4697.6,2e-05,,,24570.0,532994.1,23771982.5,2.2e-11,2000.0,11778.0,2408.0,0.9812292358803987,39.0,0.01877076411960133,50159236.611535735,0.675,0.98,4.097381322650302,8.194762645300605e-05,205521519.25050378,True
G041,8,BA,5.543886575161143e-10,True,13659.5,13660.5,19.5,0.8,2e-05,3.0,6429034.5,,,2359.425,-4735.85,2e-05,,,34965.0,621232.3,28962680.0,2.2e-11,2000.0,11785.0,2405.0,0.9810498960498961,41.0,0.018950103950103925,72151548.30045803,0.675,0.98,4.097381322650302,8.194762645300605e-05,295632406.4065979,True
G039,8,BA,3.8540700098775135e-10,True,13819.5,13820.5,19.5,0.8,2e-05,3.0,6534535.2,,,2366.4,-4704.8,2e-05,,,50505.0,761789.4,35640115.0,2.2e-11,2000.0,11778.0,2408.0,0.9827242524916944,39.0,0.01727574750830565,103786386.5925758,0.675,0.98,4.097381322650302,8.194762645300605e-05,425252401.96978384,True
G027,4,ER,3.4141926296659515e-09,True,2659.5,2660.5,19.5,0.8,2e-05,3.0,2841097.625,,,3284.575,-6611.15,2e-05,,,5827.0,109627.025,9484237.0,2.2e-11,2000.0,19990.0,3341.0,0.9831113439090092,27.0,0.016888656090990724,11715800.582673522,0.675,0.98,4.097381322650302,8.194762645300605e-05,48004102.487342015,True
G040,8,BA,1.8626451492309566e-10,True,14339.5,14340.5,19.5,0.8,2e-05,3.0,6281222.625,,,2353.975,-4805.95,2e-05,,,101010.0,1040745.35,51637477.5,2.2e-11,2000.0,11766.0,2400.0,0.9808229166666667,40.0,0.019177083333333338,214748364.8000001,0.675,0.98,4.097381322650302,8.194762645300605e-05,879905939.001214,True
G039,4,BA,1.0161837155313268e-08,True,2059.5,2060.5,19.5,0.8,2e-05,3.0,7512715.675,,,2363.3,-4698.6,2e-05,,,1967.0,190635.45,6973904.75,2.2e-11,2000.0,11778.0,2408.0,0.9814368770764119,39.0,0.018563122923588044,3936296.1036120728,0.65,0.98,4.386619483931339,8.773238967862679e-05,17267033.18262773,True
G041,4,BA,7.0644359863032585e-09,True,2379.5,2380.5,19.5,0.8,2e-05,3.0,6999221.7,,,2359.875,-4736.75,2e-05,,,2823.0,187738.675,6628119.0,2.2e-11,2000.0,11785.0,2405.0,0.9812370062370063,41.0,0.018762993762993743,5662164.690507948,0.65,0.98,4.386619483931339,8.773238967862679e-05,24837761.95261023,True
G039,4,BA,3.4141926296659515e-09,True,2779.5,2780.5,19.5,0.8,2e-05,3.0,6903850.825,,,2362.975,-4697.95,2e-05,,,5827.0,265987.725,9468547.25,2.2e-11,2000.0,11778.0,2408.0,0.9813019102990033,39.0,0.018698089700996675,11715800.582673522,0.65,0.98,4.386619483931339,8.773238967862679e-05,51392759.10580981,True
G039,4,BA,7.97460302472002e-10,True,3739.5,3740.5,19.5,0.8,2e-05,3.0,6731356.075,,,2361.775,-4695.55,2e-05,,,24570.0,542772.6,21392670.0,2.2e-11,2000.0,11778.0,2408.0,0.9808035714285713,39.0,0.019196428571428576,50159236.611535735,0.65,0.98,4.386619483931339,8.773238967862679e-05,220029484.6192848,True
G039,8,BA,1.650055480022138e-09,True,12859.5,12860.5,19.5,0.8,2e-05,3.0,6654034.95,,,2362.575,-4697.15,2e-05,,,11961.0,371712.025,15748260.0,2.2e-11,2000.0,11778.0,2408.0,0.9811357973421927,39.0,0.018864202657807316,24241609.13635664,0.65,0.98,4.386619483931339,8.773238967862679e-05,106338714.95939,True
G039,4,BA,1.8626451492309566e-10,True,4699.5,4700.5,19.5,0.8,2e-05,3.0,6658089.05,,,2364.325,-4700.65,2e-05,,,101010.0,1103063.025,47004570.0,2.2e-11,2000.0,11778.0,2408.0,0.9818625415282393,39.0,0.01813745847176079,214748364.8000001,0.65,0.98,4.386619483931339,8.773238967862679e-05,942019361.1740754,True
G039,8,BA,3.4141926296659515e-09,True,12379.5,12380.5,19.5,0.8,2e-05,3.0,6792978.35,,,2363.25,-4698.5,2e-05,,,5827.0,263663.525,10569000.0,2.2e-11,2000.0,11778.0,2408.0,0.9814161129568106,39.0,0.018583887043189373,11715800.582673522,0.65,0.98,4.386619483931339,8.773238967862679e-05,51392759.10580981,True
G029,4,ER,3.4141926296659515e-09,False,7539.5,7540.5,19.5,0.8,2e-05,3.0,1164562.725,2110983.475,110927.675,3343.475,-6606.95,2.00017e-05,0.0,0.0,,,,2.2e-11,2000.0,19990.0,3405.0,0.9819309838472835,29.0,0.018069016152716593,11715800.582673522,0.65,0.98,4.386619483931339,8.773984693174946e-05,51392759.10580981,True
G041,4,BA,1.8626451492309566e-10,True,4779.5,4780.5,19.5,0.8,2e-05,3.0,6533020.575,,,2359.925,-4736.85,2e-05,,,101010.0,1082240.75,46790870.0,2.2e-11,2000.0,11785.0,2405.0,0.9812577962577963,41.0,0.018742203742203718,214748364.8000001,0.625,0.98,4.695180299575582,9.390360599151165e-05,1008282291.7750309,True
G039,4,BA,4.911145006735545e-09,True,2539.5,2540.5,19.5,0.8,2e-05,3.0,7038394.35,,,2360.35,-4692.7,2e-05,,,4058.0,225003.775,7854883.0,2.2e-11,2000.0,11778.0,2408.0,0.9802117940199336,39.0,0.01978820598006644,8144740.166527508,0.625,0.98,4.695180299575582,9.390360599151165e-05,38241023.5750419,True
G039,4,BA,5.543886575161143e-10,True,3979.5,3980.5,19.5,0.8,2e-05,3.0,6702431.75,,,2362.975,-4697.95,2e-05,,,34965.0,647513.275,26081447.5,2.2e-11,2000.0,11778.0,2408.0,0.9813019102990033,39.0,0.018698089700996682,72151548.30045803,0.625,0.98,4.695180299575582,9.390360599151165e-05,338764528.1641866,True
G028,4,ER,3.0245198666839334e-08,False,6059.5,6060.5,19.5,0.8,2e-05,3.0,2144285.0,538917.75,28295.3,3237.2,-6578.4,2.00255e-05,0.0,0.0,,,,2.2e-11,2000.0,19990.0,3298.0,0.9815645845967254,28.0,0.018435415403274723,1322523.9629143444,0.625,0.98,4.695180299575582,9.402333308915082e-05,6209488.456392057,True
G039,8,BA,4.911145006735545e-09,True,12139.5,12140.5,19.5,0.8,2e-05,3.0,6950413.1,,,2363.275,-4698.55,2e-05,,,4058.0,226960.675,8947640.75,2.2e-11,2000.0,11778.0,2408.0,0.9814264950166113,39.0,0.0185735049833887,8144740.166527508,0.6,0.98,5.02588318946412,0.00010051766378928241,40934512.6855038,True
G039,4,BA,7.0644359863032585e-09,True,2299.5,2300.5,19.5,0.8,2e-05,3.0,7171355.75,,,2361.85,-4695.7,2e-05,,,2823.0,192683.05,6706148.25,2.2e-11,2000.0,11778.0,2408.0,0.9808347176079734,39.0,0.019165282392026577,5662164.690507948,0.6,0.98,5.02588318946412,0.00010051766378928241,28457378.33400121,True
G041,4,BA,5.543886575161143e-10,True,4059.5,4060.5,19.5,0.8,2e-05,3.0,6563295.425,,,2359.6,-4736.2,2e-05,,,34965.0,634029.3,25936155.0,2.2e-11,2000.0,11785.0,2405.0,0.9811226611226612,41.0,0.018877338877338855,72151548.30045803,0.6,0.98,5.02588318946412,0.00010051766378928241,362625253.69708055,True
G040,4,BA,1.147106683004697e-09,True,3539.5,3540.5,19.5,0.8,2e-05,3.0,6485526.725,,,2351.075,-4800.15,2e-05,,,17152.0,434633.45,17074197.5,2.2e-11,2000.0,11766.0,2400.0,0.9796145833333334,40.0,0.020385416666666663,34870339.95410539,0.575,0.98,5.381970995295634,0.0001076394199059127,187671158.22909373,True
G040,4,BA,7.0644359863032585e-09,True,2339.5,2340.5,19.5,0.8,2e-05,3.0,6854697.35,,,2353.175,-4804.35,2e-05,,,2823.0,182746.35,6467867.25,2.2e-11,2000.0,11766.0,2400.0,0.9804895833333334,40.0,0.019510416666666662,5662164.690507948,0.575,0.98,5.381970995295634,0.0001076394199059127,30473606.13490086,True
G040,4,BA,7.97460302472002e-10,True,3779.5,3780.5,19.5,0.8,2e-05,3.0,6485045.1,,,2348.9,-4795.8,2e-05,,,24570.0,522682.975,20995262.5,2.2e-11,2000.0,11766.0,2400.0,0.9787083333333333,40.0,0.021291666666666664,50159236.611535735,0.575,0.98,5.381970995295634,0.0001076394199059127,269955556.5894562,True
G029,8,ER,7.0644359863032585e-09,False,16659.5,16660.5,19.5,0.8,2e-05,3.0,822387.25,821567.925,43326.25,3338.625,-6597.25,2.00052e-05,0.0,0.0,,,,2.2e-11,2000.0,19990.0,3405.0,0.9805066079295154,29.0,0.019493392070484578,5662164.690507948,0.575,0.98,5.381970995295634,0.00010766740615508822,30473606.13490086,True
G041,8,BA,2.6793217068308267e-10,True,14139.5,14140.5,19.5,0.8,2e-05,3.0,6405063.325,,,2357.5,-4732.0,2e-05,,,69930.0,880782.475,42761495.0,2.2e-11,2000.0,11785.0,2405.0,0.9802494802494802,41.0,0.01975051975051972,149291516.19987088,0.55,0.98,5.767220789231008,0.00011534441578462017,860997135.8837131,True
G027,8,ER,3.4141926296659515e-09,True,12259.5,12260.5,19.5,0.8,2e-05,3.0,2798159.925,,,3281.025,-6604.05,2e-05,,,5827.0,109138.85,10737082.5,2.2e-11,2000.0,19990.0,3341.0,0.9820487877880874,27.0,0.017951212211912614,11715800.582673522,0.55,0.98,5.767220789231008,0.00011534441578462017,67567608.6828795,True
G039,4,BA,3.8540700098775135e-10,True,4219.5,4220.5,19.5,0.8,2e-05,3.0,6702441.775,,,2362.075,-4696.15,2e-05,,,50505.0,781034.625,32140705.0,2.2e-11,2000.0,11778.0,2408.0,0.9809281561461795,39.0,0.019071843853820603,103786386.5925758,0.55,0.98,5.767220789231008,0.00011534441578462017,598559006.3958695,True
G027,4,ER,1.4617293520857793e-08,True,1699.5,1700.5,19.5,0.8,2e-05,3.0,4349735.6,,,3253.6,-6549.2,2e-05,,,1367.0,212408.975,13136664.75,2.2e-11,2000.0,19990.0,3341.0,0.9738401676144866,27.0,0.026159832385513317,2736484.6948529133,0.55,0.98,5.767220789231008,0.00011534441578462017,15781911.421568193,True
G027,4,ER,3.0245198666839334e-08,False,6019.5,6020.5,19.5,0.8,2e-05,3.0,2146695.3,539311.05,28462.5,3275.975,-6593.95,2.00255e-05,0.0,0.0,,,,2.2e-11,2000.0,19990.0,3341.0,0.9805372642921281,27.0,0.019462735707871916,1322523.9629143444,0.55,0.98,5.767220789231008,0.00011549147991474554,7627287.693175785,True
G041,4,BA,4.911145006735545e-09,True,2619.5,2620.5,19.5,0.8,2e-05,3.0,6860670.3,,,2357.2,-4731.4,2e-05,,,4058.0,219425.875,7784693.75,2.2e-11,2000.0,11785.0,2405.0,0.9801247401247402,41.0,0.01987525987525985,8144740.166527508,0.525,0.98,6.186082488748192,0.00012372164977496385,50384034.51955985,True
G040,8,BA,7.0644359863032585e-09,True,11939.5,11940.5,19.5,0.8,2e-05,3.0,6873075.725,,,2350.2,-4798.4,2e-05,,,2823.0,195821.175,8005917.0,2.2e-11,2000.0,11766.0,2400.0,0.9792500000000001,40.0,0.020749999999999998,5662164.690507948,0.525,0.98,6.186082488748192,0.00012372164977496385,35026617.840359546,True
G041,4,BA,7.97460302472002e-10,True,3819.5,3820.5,19.5,0.8,2e-05,3.0,6617672.0,,,2356.5,-4730.0,2e-05,,,24570.0,533576.275,21350122.5,2.2e-11,2000.0,11785.0,2405.0,0.9798336798336799,41.0,0.020166320166320147,50159236.611535735,0.525,0.98,6.186082488748192,0.00012372164977496385,310289175.2515984,True
G041,4,BA,3.8540700098775135e-10,True,4299.5,4300.5,19.5,0.8,2e-05,3.0,6562435.525,,,2354.4,-4725.8,2e-05,,,50505.0,764676.725,31916797.5,2.2e-11,2000.0,11785.0,2405.0,0.9789604989604991,41.0,0.021039501039501012,103786386.5925758,0.525,0.98,6.186082488748192,0.00012372164977496385,642031148.6707833,True
G039,8,BA,1.147106683004697e-09,True,13099.5,13100.5,19.5,0.8,2e-05,3.0,6649543.525,,,2360.025,-4692.05,2e-05,,,17152.0,446603.2,19407302.5,2.2e-11,2000.0,11778.0,2408.0,0.9800768272425249,39.0,0.019923172757475082,34870339.95410539,0.525,0.98,6.186082488748192,0.00012372164977496385,215710799.3667878,True
G039,8,BA,5.543886575161143e-10,True,13579.5,13580.5,19.5,0.8,2e-05,3.0,6632288.075,,,2361.4,-4694.8,2e-05,,,34965.0,641078.325,29278445.0,2.2e-11,2000.0,11778.0,2408.0,0.9806478405315614,39.0,0.019352159468438532,72151548.30045803,0.525,0.98,6.186082488748192,0.00012372164977496385,446335429.4775328,True
G040,4,BA,5.543886575161143e-10,True,4019.5,4020.5,19.5,0.8,2e-05,3.0,6461757.1,,,2349.6,-4797.2,2e-05,,,34965.0,624018.05,25576782.5,2.2e-11,2000.0,11766.0,2400.0,0.9789999999999999,40.0,0.021000000000000005,72151548.30045803,0.525,0.98,6.186082488748192,0.00012372164977496385,446335429.4775328,True
G041,4,BA,1.0161837155313268e-08,True,2139.5,2140.5,19.5,0.8,2e-05,3.0,7303668.625,,,2357.65,-4732.3,2e-05,,,1967.0,180842.525,6607986.5,2.2e-11,2000.0,11785.0,2405.0,0.9803118503118503,41.0,0.019688149688149668,3936296.1036120728,0.525,0.98,6.186082488748192,0.00012372164977496385,24350252.39708238,True
G039,4,BA,1.650055480022138e-09,True,3259.5,3260.5,19.5,0.8,2e-05,3.0,6805194.65,,,2360.9,-4693.8,2e-05,,,11961.0,379509.0,14231532.5,2.2e-11,2000.0,11778.0,2408.0,0.9804401993355482,39.0,0.019559800664451833,24241609.13635664,0.525,0.98,6.186082488748192,0.00012372164977496385,149960593.77749398,True
G041,4,BA,1.650055480022138e-09,True,3339.5,3340.5,19.5,0.8,2e-05,3.0,6670533.4,,,2354.4,-4725.8,2e-05,,,11961.0,371985.85,14180237.5,2.2e-11,2000.0,11785.0,2405.0,0.9789604989604991,41.0,0.021039501039501023,24241609.13635664,0.525,0.98,6.186082488748192,0.00012372164977496385,149960593.77749398,True
G040,4,BA,2.373522120906291e-09,True,3059.5,3060.5,19.5,0.8,2e-05,3.0,6573534.175,,,2350.2,-4798.4,2e-05,,,8417.0,305810.55,11413392.5,2.2e-11,2000.0,11766.0,2400.0,0.9792500000000001,40.0,0.02075,16852592.039347265,0.525,0.98,6.186082488748192,0.00012372164977496385,104251524.5046233,True
G028,4,ER,1.4617293520857793e-08,True,1739.5,1740.5,19.5,0.8,2e-05,3.0,4600811.575,,,3194.875,-6493.75,2e-05,,,1367.0,253680.95,15766016.75,2.2e-11,2000.0,19990.0,3298.0,0.9687310491206793,28.0,0.0312689508793208,2736484.6948529133,0.525,0.98,6.186082488748192,0.00012372164977496385,16928120.051557045,True
G040,8,BA,2.6793217068308267e-10,True,14099.5,14100.5,19.5,0.8,2e-05,3.0,6282137.125,,,2351.125,-4800.25,2e-05,,,69930.0,863919.025,42087115.0,2.2e-11,2000.0,11766.0,2400.0,0.9796354166666668,40.0,0.020364583333333332,149291516.19987088,0.525,0.98,6.186082488748192,0.00012372164977496385,923529634.0826883,True
G039,4,BA,1.147106683004697e-09,True,3499.5,3500.5,19.5,0.8,2e-05,3.0,6740530.1,,,2359.725,-4691.45,2e-05,,,17152.0,452023.675,17402080.0,2.2e-11,2000.0,11778.0,2408.0,0.9799522425249169,39.0,0.02004775747508305,34870339.95410539,0.525,0.98,6.186082488748192,0.00012372164977496385,215710799.3667878,True
G039,4,BA,2.6793217068308267e-10,True,4459.5,4460.5,19.5,0.8,2e-05,3.0,6675392.8,,,2363.375,-4698.75,2e-05,,,69930.0,918042.225,38433180.0,2.2e-11,2000.0,11778.0,2408.0,0.981468023255814,39.0,0.018531976744186045,149291516.19987088,0.525,0.98,6.186082488748192,0.00012372164977496385,923529634.0826883,True
G028,8,ER,7.0644359863032585e-09,False,16619.5,16620.5,19.5,0.8,2e-05,3.0,824831.45,828142.525,43467.55,3232.425,-6568.85,2.00052e-05,0.0,0.0,,,,2.2e-11,2000.0,19990.0,3298.0,0.9801167374166161,28.0,0.019883262583383878,5662164.690507948,0.525,0.98,6.186082488748192,0.00012375381740390532,35026617.840359546,True
G040,8,BA,4.911145006735545e-09,True,12179.5,12180.5,19.5,0.8,2e-05,3.0,6680604.375,,,2349.4,-4796.8,2e-05,,,4058.0,217530.175,8769845.0,2.2e-11,2000.0,11766.0,2400.0,0.9789166666666667,40.0,0.021083333333333325,8144740.166527508,0.5,0.98,6.643856189774724,0.0001328771237954945,54112482.3694906,True
G039,8,BA,2.6793217068308267e-10,True,14059.5,14060.5,19.5,0.8,2e-05,3.0,6544039.25,,,2361.1,-4694.2,2e-05,,,69930.0,899975.6,42913340.0,2.2e-11,2000.0,11778.0,2408.0,0.9805232558139535,39.0,0.01947674418604651,149291516.19987088,0.5,0.98,6.643856189774724,0.0001328771237954945,991871363.9853657,True
G040,8,BA,2.373522120906291e-09,True,12659.5,12660.5,19.5,0.8,2e-05,3.0,6437479.025,,,2348.175,-4794.35,2e-05,,,8417.0,300644.225,12691407.5,2.2e-11,2000.0,11766.0,2400.0,0.9784062499999999,40.0,0.02159375,16852592.039347265,0.5,0.98,6.643856189774724,0.0001328771237954945,111966197.93436557,True
G040,8,BA,7.97460302472002e-10,True,13379.5,13380.5,19.5,0.8,2e-05,3.0,6351021.55,,,2348.3,-4794.6,2e-05,,,24570.0,512130.05,23391847.5,2.2e-11,2000.0,11766.0,2400.0,0.9784583333333334,40.0,0.021541666666666674,50159236.611535735,0.5,0.98,6.643856189774724,0.0001328771237954945,333250754.63592666,True
G040,8,BA,1.147106683004697e-09,True,13139.5,13140.5,19.5,0.8,2e-05,3.0,6372994.3,,,2349.75,-4797.5,2e-05,,,17152.0,427751.425,19055125.0,2.2e-11,2000.0,11766.0,2400.0,0.9790625000000001,40.0,0.020937499999999994,34870339.95410539,0.5,0.98,6.643856189774724,0.0001328771237954945,231673523.94363198,True
G041,4,BA,2.373522120906291e-09,True,3099.5,3100.5,19.5,0.8,2e-05,3.0,6720011.875,,,2352.475,-4721.95,2e-05,,,8417.0,312955.775,11609672.5,2.2e-11,2000.0,11785.0,2405.0,0.9781600831600832,41.0,0.02183991683991681,16852592.039347265,0.5,0.98,6.643856189774724,0.0001328771237954945,111966197.93436557,True
G041,8,BA,7.0644359863032585e-09,True,11979.5,11980.5,19.5,0.8,2e-05,3.0,7096222.45,,,2357.25,-4731.5,2e-05,,,2823.0,207875.95,8609813.75,2.2e-11,2000.0,11785.0,2405.0,0.9801455301455302,41.0,0.019854469854469835,5662164.690507948,0.5,0.98,6.643856189774724,0.0001328771237954945,37618607.92655512,True
G028,8,ER,4.911145006735545e-09,False,16859.5,16860.5,19.5,0.8,2e-05,3.0,713924.75,972804.225,51015.05,3232.625,-6569.25,2.00028e-05,0.0,0.0,,,,2.2e-11,2000.0,19990.0,3298.0,0.9801773802304427,28.0,0.019822619769557324,8144740.166527508,0.5,0.98,6.643856189774724,0.00013289572659282587,54112482.3694906,True
G040,4,BA,1.8626451492309566e-10,True,4739.5,4740.5,19.5,0.8,2e-05,3.0,6415270.6,,,2349.675,-4797.35,2e-05,,,101010.0,1063019.675,46048287.5,2.2e-11,2000.0,11766.0,2400.0,0.97903125,40.0,0.02096874999999999,214748364.8000001,0.475,0.98,7.146923318667059,0.00014293846637334118,1534790096.034741,True
G041,4,BA,2.6793217068308267e-10,True,4539.5,4540.5,19.5,0.8,2e-05,3.0,6574465.95,,,2356.075,-4729.15,2e-05,,,69930.0,903929.075,38444142.5,2.2e-11,2000.0,11785.0,2405.0,0.9796569646569647,41.0,0.02034303534303531,149291516.19987088,0.475,0.98,7.146923318667059,0.00014293846637334118,1066975018.4080182,True
G041,8,BA,1.650055480022138e-09,True,12939.5,12940.5,19.5,0.8,2e-05,3.0,6553726.5,,,2354.575,-4726.15,2e-05,,,11961.0,366260.95,15817645.0,2.2e-11,2000.0,11785.0,2405.0,0.9790332640332642,41.0,0.02096673596673594,24241609.13635664,0.475,0.98,7.146923318667059,0.00014293846637334118,173252921.6186397,True
G041,8,BA,1.147106683004697e-09,True,13179.5,13180.5,19.5,0.8,2e-05,3.0,6516746.45,,,2355.55,-4728.1,2e-05,,,17152.0,437635.2,19414762.5,2.2e-11,2000.0,11785.0,2405.0,0.9794386694386695,41.0,0.020561330561330533,34870339.95410539,0.475,0.98,7.146923318667059,0.00014293846637334118,249215645.74784344,True
G040,8,BA,5.543886575161143e-10,True,13619.5,13620.5,19.5,0.8,2e-05,3.0,6313272.15,,,2349.65,-4797.3,2e-05,,,34965.0,609863.125,28542165.0,2.2e-11,2000.0,11766.0,2400.0,0.9790208333333335,40.0,0.020979166666666656,72151548.30045803,0.475,0.98,7.146923318667059,0.00014293846637334118,515661583.0264761,True
G041,8,BA,7.97460302472002e-10,True,13419.5,13420.5,19.5,0.8,2e-05,3.0,6488805.7,,,2353.55,-4724.1,2e-05,,,24570.0,523344.4,23794875.0,2.2e-11,2000.0,11785.0,2405.0,0.9786070686070687,41.0,0.02139293139293137,50159236.611535735,0.475,0.98,7.146923318667059,0.00014293846637334118,358484217.78552324,True
G028,8,ER,1.0161837155313268e-08,False,16379.5,16380.5,19.5,0.8,2e-05,3.0,910035.125,659024.725,34619.425,3231.825,-6567.65,2.00028e-05,0.0,0.0,,,,2.2e-11,2000.0,19990.0,3298.0,0.9799348089751364,28.0,0.02006519102486358,3936296.1036120728,0.475,0.98,7.146923318667059,0.00014295847775863346,28132406.41208341,True
G029,4,ER,3.0245198666839334e-08,False,6099.5,6100.5,19.5,0.8,2e-05,3.0,2143928.425,537513.0,28371.375,3333.3,-6586.6,2.00255e-05,0.0,0.0,,,,2.2e-11,2000.0,19990.0,3405.0,0.9789427312775331,29.0,0.021057268722466962,1322523.9629143444,0.475,0.98,7.146923318667059,0.0001431207129179672,9451977.350048497,True
G040,8,BA,1.0161837155313268e-08,True,11699.5,11700.5,19.5,0.8,2e-05,3.0,7464081.95,,,2345.575,-4789.15,2e-05,,,1967.0,225137.975,9874600.25,2.2e-11,2000.0,11766.0,2400.0,0.9773229166666667,40.0,0.022677083333333323,3936296.1036120728,0.45,0.98,7.703053140182872,0.00015406106280365744,30321498.06161858,True
