,graph,size,snap,tstop,density,nodes,index,job,stepsize,tpart,scale0,scale1,randomize_mapping,iter,size.1,tstop.1,stepsize.1,tpart.1,scale0.1,scale1.1,iter.1,flips,updates,neighbor_updates,cut,ene,anneal,u,m,tstep,edges,BKS,Ratio,problem_memory,memory_area,im_area,brim_power,brim_ene_baseline,remaining_area,max_memory_nodes,sweeps,updates_per_step,steps,loads,latency,step_ops,uops,ops,Time,Time_PL1,Time_PL2,Time_Pipelined,brim_ene_running,load_energy,energy,energy_pipelined,bytes,GS,target,factor,ATT,TPTT,TTT,FTT,OTT,ETT,EPTT,BETT,RETT,SOTT,UOTT,BTT,STT,solved,BTT_SA,OTT_SA,AOTT,TTT_SA,ETT_SA,Time (PL),Energy,Energy (PL)
972,G027,750,True,0.001,0.01,2000,3404.5,3405.5,50.0,1.0000000000000001e-07,2.0,0.5,0.0,14.5,750.0,0.001,50.0,1.0000000000000001e-07,2.0,0.5,14.5,41810010.3,21797.1,412089.3,3290.9666666666667,-6623.933333333333,0.001,0.0,0.0,2.1999999999999998e-11,19990.0,3341.0,0.9850244437793076,29985.0,0.1,29.0,0.5918700075000001,0.0005918700075000001,171.0,8300.0,250.00000000000003,2.1797099999999996,10000.000000000002,1375000000.0000002,0.0021400000000000004,750000000.0000001,43594200.0,793594200.0000001,26.415603593652396,0.0021950000000000003,0.0012916666666648836,0.003486666666664884,0.003841113397545443,0.03454000000000001,0.04033454086981212,0.037653140092815084,1431492750.0000002,0.4,0.988,9.015151103887694,0.009015151103887694,0.03143282684887236,0.058506457916841836,376923560.5096008,7154371628.168873,0.36362198064729007,0.3394487474725799,0.005335797551471643,0.03462821768603961,6761363327.9157715,393008300.25310093,12905123445.369734,2253.787775971924,1,1679903024.4666667,15348462278.333334,14024230278.333334,1.5454834,54.091919,49.167814509035914,148.75866113404365,159.35224213596325
973,G029,2000,False,0.0001,0.01,2000,12434.5,12435.5,0.0,1.0000000000000001e-07,2.0,0.5,0.0,14.5,2000.0,0.0001,0.0,1.0000000000000001e-07,2.0,0.5,14.5,30520291.466666665,,,3380.1666666666665,-6680.333333333333,0.0001,,,2.1999999999999998e-11,19990.0,3405.0,0.9927068037200196,29985.0,0.1,200.0,1.99498672,0.00019949867200000002,0.0,0.0,0.0,,,,,0.0,,,14120.594650596751,,,0.0001,0.00019949867200000002,,0.00019949867200000002,0.00019949867200000002,,0.9333333333333333,0.988,1.700548307455205,0.00017005483074552052,0.00017005483074552052,0.00017005483074552052,51901229.99667954,,0.00033925712900916114,0.00033925712900916114,0.00033925712900916114,0.00033925712900916114,0.0,,,0.0,1,2272249409.733333,20813028576.666668,18970432576.666668,2.401275333333333,84.04463666666668,14120.594650596751,247731.37977123298,247731.37977123298
974,G029,1750,True,0.0001,0.01,2000,10514.5,10515.5,50.0,1.0000000000000001e-07,2.0,0.5,0.0,14.5,1750.0,0.0001,50.0,1.0000000000000001e-07,2.0,0.5,14.5,10699014.266666668,4112.8,79957.63333333333,3370.4,-6660.8,0.0001,0.0,0.0,2.1999999999999998e-11,19990.0,3405.0,0.9898384728340676,29985.0,0.1,154.0,1.6726967074999999,0.00016726967075000003,46.0,4300.0,25.000000000000004,4.112799999999999,1000.0000000000001,187500000.00000003,0.00021400000000000002,175000000.00000003,8225600.0,183225600.00000003,858.5716935387593,0.0003028333333333333,0.0002124999999998217,0.000515333333333155,0.001223076406020014,0.004710000000000001,0.006153167709220015,0.005727111703264649,189756400.00000003,0.7,0.988,3.8249785787863972,0.00038249785787863974,0.001971138960933908,0.002796825648229841,40923500.38413006,700833995.0852851,0.023535734679446727,0.02190607958330416,0.0006398029074994037,0.004678241053245608,669371251.2876196,31462743.797665387,725814165.1876233,95.62446446965994,1,2272249409.733333,20813028576.666668,18970432576.666668,2.401275333333333,84.04463666666668,1218.2171733826572,3570.9374621758093,3836.589579941167
975,G029,1500,True,0.001,0.01,2000,9554.413793103447,9555.413793103447,50.0,1e-07,2.0,0.5,0.0,14.413793103448276,1500.0,0.001,50.0,1e-07,2.0,0.5,14.413793103448276,88686380.5862069,31776.58620689655,610666.8965517242,3385.7241379310344,-6691.448275862069,0.001,0.0,0.0,2.2e-11,19990.0,3405.0,0.9943389538710821,29985.0,0.1,113.0,1.37124003,0.00137124003,87.0,5900.0,250.00000000000003,3.1776586206896544,10000.000000000002,1750000000.0000005,0.0021400000000000004,1500000000.0000002,63553172.4137931,1563553172.4137933,247.3308004627361,0.0028200000000000005,0.0019166666666648835,0.0047366666666648835,0.009734481581064859,0.04396000000000001,0.0558312912509959,0.0518808436087637,1783776586.206897,0.9655172413793104,0.988,1.3676167519877778,0.0013676167519877777,0.006477944681913002,0.009708759802017134,121288979.7628602,2138341511.216738,0.07635580919997065,0.07095311082660327,0.0018753308360242229,0.01331304008218077,2051425127.981667,86916383.23507096,2439522741.100123,341.9041879969445,1,2272249409.733333,20813028576.666668,18970432576.666668,2.401275333333333,84.04463666666668,370.68475438481397,1100.697347683914,1184.509539998278
976,G029,1250,True,0.001,0.01,2000,7633.851851851852,7634.851851851852,50.0,1e-07,2.0,0.5,0.0,13.851851851851851,1250.0,0.001,50.0,1e-07,2.0,0.5,13.851851851851851,72585579.48148148,28616.51851851852,547018.5925925926,3376.814814814815,-6673.62962962963,0.001,0.0,0.0,2.2e-11,19990.0,3405.0,0.9917224125741013,29985.0,0.1,79.0,1.0906166874999998,0.0010906166874999998,121.0,7000.0,250.00000000000003,2.8616518518518514,10000.000000000002,1625000000.0000005,0.0021400000000000004,1250000000.0000002,57233037.03703704,1307233037.0370374,127.54921079252502,0.0026116666666666667,0.0017083333333315503,0.004319999999998217,0.007518842059110953,0.040820000000000016,0.050413972107762814,0.046831784089997525,1669924777.7777784,0.8148148148148148,0.988,2.7307714916678605,0.0027307714916678604,0.011796932844000288,0.01882626570884325,198214631.1542212,3569754710.5071383,0.13766903781361736,0.1278869008969097,0.0029782249585622355,0.020532239545373462,3413464364.5848265,156290345.92231154,4560182976.3853445,682.6928729169651,1,2272249409.733333,20813028576.666668,18970432576.666668,2.401275333333333,84.04463666666668,203.55081825820338,610.4832139558507,657.1793989629593
977,G029,1000,True,0.001,0.01,2000,5714.5,5715.5,50.0,1.0000000000000001e-07,2.0,0.5,0.0,14.5,1000.0,0.001,50.0,1.0000000000000001e-07,2.0,0.5,14.5,56995698.06666667,25555.766666666666,485773.86666666664,3368.0333333333333,-6656.066666666667,0.001,0.0,0.0,2.1999999999999998e-11,19990.0,3405.0,0.9891434165442976,29985.0,0.1,50.0,0.8308266799999999,0.00083082668,150.0,7700.0,250.00000000000003,2.555576666666666,10000.000000000002,1500000000.0000005,0.0021400000000000004,1000000000.0000002,51111533.333333336,1051111533.3333336,65.16780764534695,0.002403333333333334,0.001499999999998217,0.003903333333331551,0.0055591539807490434,0.03768000000000001,0.04525317855228239,0.04209789680759799,1553111533.3333337,0.5666666666666667,0.988,5.506942979494916,0.005506942979494916,0.021495434096618672,0.03684756968350747,313872059.32964194,5788411279.156137,0.2492066739283214,0.2318307172761032,0.004575315152603069,0.030613943986217158,5506942979.494917,281468299.6612204,8552896654.862586,1376.7357448737291,1,2272249409.733333,20813028576.666668,18970432576.666668,2.401275333333333,84.04463666666668,111.71094859215076,337.2487395375302,362.52588808829904
978,G029,750,True,0.001,0.01,2000,3794.5,3795.5,50.0,1.0000000000000001e-07,2.0,0.5,0.0,14.5,750.0,0.001,50.0,1.0000000000000001e-07,2.0,0.5,14.5,41842276.63333333,21853.8,412792.63333333336,3352.8,-6625.6,0.001,0.0,0.0,2.1999999999999998e-11,19990.0,3405.0,0.9846696035242292,29985.0,0.1,29.0,0.5918700075000001,0.0005918700075000001,171.0,8300.0,250.00000000000003,2.18538,10000.000000000002,1375000000.0000002,0.0021400000000000004,750000000.0000001,43707600.0,793707600.0000001,21.347749127667157,0.0021950000000000003,0.0012916666666648836,0.003486666666664884,0.003841202888290577,0.03454000000000001,0.04033467587175725,0.037653140092815084,1431634500.0000002,0.23333333333333334,0.988,17.33201098031191,0.01733201098031191,0.0604309449513233,0.11248377142587022,725210798.0501817,13756548838.357016,0.6990810450966185,0.6526046375318937,0.010258297468907294,0.0665757706374581,12999008235.233934,757540603.1230808,24813104873.793354,4333.002745077978,1,2272249409.733333,20813028576.666668,18970432576.666668,2.401275333333333,84.04463666666668,39.73585611258509,120.22159269824151,128.7833886447969
979,G029,500,True,0.001,0.01,2000,1874.5,1875.5,50.0,1.0000000000000001e-07,2.0,0.5,0.0,14.5,500.0,0.001,50.0,1.0000000000000001e-07,2.0,0.5,14.5,27347502.0,19286.766666666666,362703.3333333333,3336.4666666666667,-6592.933333333333,0.001,0.0,0.0,2.1999999999999998e-11,19990.0,3405.0,0.9798727361722956,29985.0,0.1,13.0,0.37374667,0.00037374667000000003,187.0,8600.0,250.00000000000003,1.9286766666666664,10000.000000000002,1250000000.0000002,0.0021400000000000004,500000000.0000001,38573533.333333336,538573533.3333335,2.8057061672546344,0.001986666666666667,0.0010833333333315502,0.0030699999999982174,0.0023547835689002685,0.031400000000000004,0.03565122816930027,0.033471472276898805,1309860300.0000002,0.03333333333333333,0.988,135.83951053460265,0.13583951053460266,0.417027297340988,0.8558541736688577,3714871286.024067,73159565154.89153,4.842845384475186,4.5467484109664555,0.050769564716737665,0.31987264741433724,67919755267.301346,5239809887.59018,177930782020.70782,33959.87763365066,1,2272249409.733333,20813028576.666668,18970432576.666668,2.401275333333333,84.04463666666668,5.758077105849256,17.354391890373037,18.484558429482615
980,G041,2000,False,0.0001,0.005895447723861931,2000,12164.5,12165.5,0.0,1.0000000000000001e-07,2.0,0.5,0.0,14.5,2000.0,0.0001,0.0,1.0000000000000001e-07,2.0,0.5,14.5,41066602.233333334,,,2360.6,-4738.2,0.0001,,,2.1999999999999998e-11,11785.0,2405.0,0.9815384615384616,17678.0,0.05895447723861931,200.0,1.99498672,0.00019949867200000002,0.0,0.0,0.0,,,,,0.0,,,5437.572882910822,,,0.0001,0.00019949867200000002,,0.00019949867200000002,0.00019949867200000002,,0.16666666666666666,0.988,25.258506273026676,0.0025258506273026678,0.0025258506273026678,0.0025258506273026678,1037281030.1225413,,0.005039038458172491,0.005039038458172491,0.005039038458172491,0.005039038458172491,0.0,,,0.0,1,41682070119.40833,358618275641.50525,347484536978.60297,13.734496877304275,480.7073907056497,5437.572882910822,95396.65051097624,95396.65051097624
981,G041,1750,True,0.0001,0.005895447723861931,2000,10244.5,10245.5,50.0,1.0000000000000001e-07,2.0,0.5,0.0,14.5,1750.0,0.0001,50.0,1.0000000000000001e-07,2.0,0.5,14.5,19550994.033333335,6027.8,59079.566666666666,2361.9,-4740.8,0.0001,0.0,0.0,2.1999999999999998e-11,11785.0,2405.0,0.9820790020790021,17678.0,0.05895447723861931,154.0,1.6726967074999999,0.00016726967075000003,46.0,4300.0,25.000000000000004,6.027799999999999,1000.0000000000001,187500000.00000003,0.00021400000000000002,175000000.00000003,12055600.0,187055600.00000003,428.46032914947887,0.0003028333333333333,0.0002124999999998217,0.000515333333333155,0.0012267372222427143,0.004710000000000001,0.006157487285442715,0.005727111703264649,190713900.00000003,0.1,0.988,43.708690653565675,0.004370869065356568,0.022524545250129716,0.03205546918326868,854548350.172675,8175955355.417121,0.26913570696267947,0.25032455377641016,0.007311138294535534,0.05361907776022125,7649020864.373995,526934491.04312634,8335854858.4350605,1092.717266339142,1,41682070119.40833,358618275641.50525,347484536978.60297,13.734496877304275,480.7073907056497,609.7568996304234,1786.1152506690926,1920.3365529017078
982,G041,1500,True,0.001,0.005895447723861931,2000,9284.444444444445,9285.444444444445,50.0,1e-07,2.0,0.5,0.0,14.444444444444445,1500.0,0.001,50.0,1e-07,2.0,0.5,14.444444444444445,164035045.7037037,53597.77777777778,493855.25925925927,2370.4444444444443,-4757.888888888889,0.001,0.0,0.0,2.2e-11,11785.0,2405.0,0.9856317856317857,17678.0,0.0589544772386193,113.0,1.37124003,0.00137124003,87.0,5900.0,250.00000000000003,5.359777777777777,10000.000000000002,1750000000.0000005,0.0021400000000000004,1500000000.0000002,107195555.55555555,1607195555.5555558,147.02479479839883,0.0028200000000000005,0.0019166666666648835,0.0047366666666648835,0.00977437770291058,0.04396000000000001,0.05587994494439207,0.051880843608763695,1805597777.7777784,0.2962962962962963,0.988,13.105287079067178,0.013105287079067178,0.0620753764644915,0.09341619484072118,2149726364.974942,21062759147.75642,0.7323227204587267,0.6799133493970358,0.01797049424745869,0.12809602581587634,19657930618.60077,1404828529.1556501,23662877227.10353,3276.321769766795,1,41682070119.40833,358618275641.50525,347484536978.60297,13.734496877304275,480.7073907056497,221.25515235756507,656.4146888745098,707.0127261539327
983,G041,1250,True,0.001,0.005895447723861931,2000,7363.785714285715,7364.785714285715,50.0,1e-07,2.0,0.5,0.0,13.785714285714286,1250.0,0.001,50.0,1e-07,2.0,0.5,13.785714285714286,133494991.28571428,50682.03571428572,458822.21428571426,2370.6428571428573,-4758.285714285715,0.001,0.0,0.0,2.2e-11,11785.0,2405.0,0.9857142857142858,17678.0,0.05895447723861931,79.0,1.0906166874999998,0.0010906166874999998,121.0,7000.0,250.00000000000003,5.068203571428571,10000.000000000002,1625000000.0000005,0.0021400000000000004,1250000000.0000002,101364071.42857143,1351364071.4285717,144.81686202832654,0.002611666666666667,0.0017083333333315503,0.004319999999998217,0.007557346093146187,0.04082000000000001,0.050463102894879534,0.04683178408999752,1703023053.571429,0.2857142857142857,0.988,13.686627557246007,0.013686627557246008,0.05912623104727834,0.09484045355586958,1827096226.4853728,18495616739.88645,0.690669694705199,0.6409691866811551,0.014926864409529854,0.10343458129810006,17108284446.557512,1387332293.3289385,23308642255.635963,3421.6568893115023,1,41682070119.40833,358618275641.50525,347484536978.60297,13.734496877304275,480.7073907056497,232.29109371645788,696.0018578936372,749.9695784046694
984,G041,500,True,0.005,0.005895447723861931,2000,104.5,105.5,50.0,1.0000000000000001e-07,2.0,0.5,0.0,14.5,,,,,,,,247231695.66666666,188152.13333333333,1571892.4,2372.5333333333333,-4762.066666666667,0.005,0.0,0.0,2.1999999999999998e-11,11785.0,2405.0,0.9865003465003465,17678.0,0.05895447723861931,13.0,0.37374667,0.0018687333500000001,187.0,8600.0,1250.0,3.7630426666666663,50000.0,6250000000.0,0.010700000000000003,2500000000.0,376304266.6666667,2876304266.6666665,42.744616940939245,0.009933333333333332,0.0054166666666577495,0.015349999999991083,0.011911035481313585,0.157,0.1785036873165136,0.16735736138449397,6824456400.0,0.36666666666666664,0.988,10.082288931797581,0.050411444658987906,0.15476313510300296,0.3213152406133712,2492661388.8095813,28999730672.29549,1.7997257509163413,1.6873452723417315,0.018841109571186017,0.12009050119949624,25205722329.493954,3794008342.801539,68806141227.25517,12602.861164746977,1,41682070119.40833,358618275641.50525,347484536978.60297,13.734496877304275,480.7073907056497,88.74527430685123,267.10035707434565,284.8897606110659
985,G041,750,True,0.005,0.005895447723861931,2000,254.5,255.5,50.0,1.0000000000000001e-07,2.0,0.5,0.0,14.5,,,,,,,,379943727.1,206173.03333333333,1761413.0,2373.6666666666665,-4764.333333333333,0.005,0.0,0.0,2.1999999999999998e-11,11785.0,2405.0,0.9869715869715869,17678.0,0.05895447723861931,29.0,0.5918700075000001,0.0029593500375000004,171.0,8300.0,1250.0,4.123460666666667,50000.0,6875000000.0,0.010700000000000003,3750000000.0,412346066.6666667,4162346066.6666665,41.64836204955839,0.010974999999999997,0.006458333333324417,0.017433333333324415,0.019358960017281632,0.1727,0.2019041065720372,0.18826570046407537,7400432583.333333,0.36666666666666664,0.988,10.082288931797581,0.050411444658987906,0.17576790371091458,0.32977279781042207,3830702434.446251,41965975678.26453,2.03565553897573,1.898149188026066,0.029837022128401013,0.1951826283133505,37808583494.24093,4157392184.023601,74613299525.45584,12602.861164746977,1,41682070119.40833,358618275641.50525,347484536978.60297,13.734496877304275,480.7073907056497,78.13995949962172,236.143778503668,253.25058416801772
986,G041,1000,True,0.001,0.005895447723861931,2000,5444.5,5445.5,50.0,1.0000000000000001e-07,2.0,0.5,0.0,14.5,1000.0,0.001,50.0,1.0000000000000001e-07,2.0,0.5,14.5,104782521.6,47365.86666666667,420562.86666666664,2362.7,-4742.4,0.001,0.0,0.0,2.1999999999999998e-11,11785.0,2405.0,0.9824116424116425,17678.0,0.05895447723861931,50.0,0.8308266799999999,0.00083082668,150.0,7700.0,250.00000000000003,4.736586666666666,10000.000000000002,1500000000.0000005,0.0021400000000000004,1000000000.0000002,94731733.33333333,1094731733.3333335,30.552798107355255,0.002403333333333334,0.001499999999998217,0.003903333333331551,0.005595394806695979,0.03768000000000001,0.04530254905842933,0.04209789680759799,1596731733.3333337,0.06666666666666667,0.988,66.74849280420317,0.06674849280420317,0.2605416169122874,0.44953319264063885,6994075389.023863,73071693224.93288,3.023876869838631,2.809971162134042,0.05545642867152001,0.3734841699914223,66748492804.203186,6323200420.729693,106579436612.64288,16687.123201050792,1,41682070119.40833,358618275641.50525,347484536978.60297,13.734496877304275,480.7073907056497,52.71517479653955,158.9705571349215,171.07200144380656
987,G039,2000,False,0.0001,0.0058919459729864935,2000,12194.5,12195.5,0.0,1.0000000000000001e-07,2.0,0.5,0.0,14.5,2000.0,0.0001,0.0,1.0000000000000001e-07,2.0,0.5,14.5,41308590.2,,,2369.5333333333333,-4711.066666666667,0.0001,,,2.1999999999999998e-11,11778.0,2408.0,0.9840254706533776,17667.0,0.05891945972986493,200.0,1.99498672,0.00019949867200000002,0.0,0.0,0.0,,,,,0.0,,,4217.381155610268,,,0.0001,0.00019949867200000002,,0.00019949867200000002,0.00019949867200000002,,0.13333333333333333,0.988,32.18129305758455,0.0032181293057584547,0.0032181293057584547,0.0032181293057584547,1329363847.0218651,,0.006420125228230937,0.006420125228230937,0.006420125228230937,0.006420125228230937,0.0,,,0.0,1,43083725019.90445,370644575396.10315,359168773613.863,13.572077890422861,475.02272616480013,4217.381155610268,73989.63560336852,73989.63560336852
988,G039,1750,True,0.0001,0.0058919459729864935,2000,10274.5,10275.5,50.0,1.0000000000000001e-07,2.0,0.5,0.0,14.5,1750.0,0.0001,50.0,1.0000000000000001e-07,2.0,0.5,14.5,19817636.433333334,6071.866666666667,58940.8,2369.9333333333334,-4711.866666666667,0.0001,0.0,0.0,2.1999999999999998e-11,11778.0,2408.0,0.9841915836101883,17667.0,0.05891945972986493,154.0,1.6726967074999999,0.00016726967075000003,46.0,4300.0,25.000000000000004,6.071866666666666,1000.0000000000001,187500000.00000003,0.00021400000000000002,175000000.00000003,12143733.333333334,187143733.33333337,423.36444619205923,0.0003028333333333333,0.0002124999999998217,0.000515333333333155,0.001226821462434993,0.004710000000000001,0.006157586684568327,0.005727111703264649,190735933.33333337,0.1,0.988,43.708690653565675,0.004370869065356568,0.022524545250129716,0.03205767043618464,866202940.3493993,8179807548.020056,0.2691400515683121,0.25032455377641016,0.007311138294535534,0.05362275978872615,7649020864.373995,530786683.64606065,8336817906.585794,1092.717266339142,1,43083725019.90445,370644575396.10315,359168773613.863,13.572077890422861,475.02272616480013,602.5461442043853,1764.9648329811353,1897.6273761346254
989,G039,1500,True,0.001,0.0058919459729864935,2000,9314.0,9315.0,50.0,1e-07,2.0,0.5,0.0,14.0,1500.0,0.001,50.0,1e-07,2.0,0.5,14.0,165277516.13793105,54203.58620689655,498863.6896551724,2382.1724137931033,-4736.3448275862065,0.001,0.0,0.0,2.2e-11,11778.0,2408.0,0.9892742582197274,17667.0,0.05891945972986493,113.0,1.37124003,0.00137124003,87.0,5900.0,250.00000000000003,5.420358620689655,10000.000000000002,1750000000.0000005,0.0021400000000000004,1500000000.0000002,108407172.4137931,1608407172.4137933,400.7551198138785,0.0028200000000000005,0.0019166666666648835,0.0047366666666648835,0.00977548531460194,0.04396000000000001,0.055881295687199656,0.0518808436087637,1806203586.206897,0.6206896551724138,0.988,4.750533875641769,0.004750533875641769,0.02250169545761471,0.033866262012388265,785156439.2951705,7640792758.376916,0.26546598817679623,0.2464617050603047,0.006514122214151035,0.04643877413785515,7125800813.462654,514991944.914262,8580431322.581512,1187.6334689104424,1,43083725019.90445,370644575396.10315,359168773613.863,13.572077890422861,475.02272616480013,603.1580116257412,1789.392040114918,1927.3693089503324
